Timestamp,73a26cf5-8767-4340-b7f3-b29400bd1b7c,aa5a76dd-74da-4aeb-a094-b29300ac591f,a929700b-ea59-4528-ad11-b29300ac4c79
2025-03-01 13:31:00+00:00,,833.0904998779297,81.18749809265137
2025-03-01 13:32:00+00:00,,854.7346801757812,81.56500053405762
2025-03-01 13:33:00+00:00,,878.9183349609375,82.15750122070312
2025-03-01 13:34:00+00:00,,783.7763977050781,82.9474983215332
2025-03-01 13:35:00+00:00,,952.0368957519531,82.86750030517578
2025-03-01 13:36:00+00:00,,883.1551361083984,83.38500022888184
2025-03-01 13:37:00+00:00,,464.42945128679276,84.04000091552734
2025-03-01 13:38:00+00:00,,-4.042452931404114,84.55749893188477
2025-03-01 13:39:00+00:00,,-4.072771906852722,83.71750068664551
2025-03-01 13:40:00+00:00,,-4.049512028694153,81.86499786376953
2025-03-01 13:41:00+00:00,,-4.077164173126221,79.0875015258789
2025-03-01 13:42:00+00:00,,-4.048274397850037,76.84250068664551
2025-03-01 13:43:00+00:00,,-4.031257510185242,74.12750244140625
2025-03-01 13:44:00+00:00,,-4.035636782646179,71.84499931335449
2025-03-01 13:45:00+00:00,,-4.016194045543671,69.6200008392334
2025-03-01 13:46:00+00:00,,677.9086151123047,67.37750053405762
2025-03-01 13:47:00+00:00,,907.8112030029297,66.52250099182129
2025-03-01 13:48:00+00:00,,870.6274261474609,69.90249824523926
2025-03-01 13:49:00+00:00,,884.401123046875,71.75250053405762
2025-03-01 13:50:00+00:00,,860.9266510009766,73.46000099182129
2025-03-01 13:51:00+00:00,,919.1366882324219,74.58250045776367
2025-03-01 13:52:00+00:00,,829.1426696777344,75.17249870300293
2025-03-01 13:53:00+00:00,,936.5274353027344,75.9950008392334
2025-03-01 13:54:00+00:00,,1013.8124389648438,76.02499961853027
2025-03-01 13:55:00+00:00,,768.8553924560547,77.22500038146973
2025-03-01 13:56:00+00:00,,1023.469970703125,78.15750122070312
2025-03-01 13:57:00+00:00,,783.8639678955078,78.48250007629395
2025-03-01 13:58:00+00:00,,923.7484741210938,79.23500061035156
2025-03-01 13:59:00+00:00,,930.2344818115234,80.44750022888184
2025-03-01 14:00:00+00:00,,844.5411224365234,80.4375
2025-03-01 14:01:00+00:00,,871.2620239257812,81.07749938964844
2025-03-01 14:02:00+00:00,,922.9898529052734,81.94999885559082
2025-03-01 14:03:00+00:00,,815.7350311279297,82.94750022888184
2025-03-01 14:04:00+00:00,,857.0881805419922,83.17250061035156
2025-03-01 14:05:00+00:00,,743.6866912841797,83.66499710083008
2025-03-01 14:06:00+00:00,,831.7885589599609,84.29499816894531
2025-03-01 14:07:00+00:00,,232.11608690023422,85.35499954223633
2025-03-01 14:08:00+00:00,,-4.036311626434326,86.20499992370605
2025-03-01 14:09:00+00:00,,-4.0312381982803345,83.82749938964844
2025-03-01 14:10:00+00:00,,-4.019275665283203,81.45499992370605
2025-03-01 14:11:00+00:00,,-4.011684596538544,79.52750015258789
2025-03-01 14:12:00+00:00,,-4.018593788146973,77.54500007629395
2025-03-01 14:13:00+00:00,,-4.0553173422813416,75.78999900817871
2025-03-01 14:14:00+00:00,,-4.044579565525055,74.02499771118164
2025-03-01 14:15:00+00:00,,-4.012434184551239,72.19750022888184
2025-03-01 14:16:00+00:00,,-3.998154044151306,70.46500015258789
2025-03-01 14:17:00+00:00,,359.96319621801376,68.78999900817871
2025-03-01 14:18:00+00:00,,878.8491821289062,67.14999961853027
2025-03-01 14:19:00+00:00,,791.6027679443359,66.92749977111816
2025-03-01 14:20:00+00:00,,849.9284057617188,69.2125015258789
2025-03-01 14:21:00+00:00,,812.2274932861328,70.47750091552734
2025-03-01 14:22:00+00:00,,889.4020233154297,72.40499877929688
2025-03-01 14:23:00+00:00,,890.3204803466797,73.29249954223633
2025-03-01 14:24:00+00:00,,862.4001922607422,73.91499900817871
2025-03-01 14:25:00+00:00,,893.6320343017578,74.81000137329102
2025-03-01 14:26:00+00:00,,949.9806518554688,75.3275032043457
2025-03-01 14:27:00+00:00,,793.0078277587891,76.45499801635742
2025-03-01 14:28:00+00:00,,999.1084594726562,76.73250007629395
2025-03-01 14:29:00+00:00,,820.7017364501953,76.98750114440918
2025-03-01 14:30:00+00:00,,858.841796875,77.63000106811523
2025-03-01 14:31:00+00:00,,939.0083770751953,77.85000038146973
2025-03-01 14:32:00+00:00,,799.7001190185547,78.69750022888184
2025-03-01 14:33:00+00:00,,865.3335266113281,78.39750099182129
2025-03-01 14:34:00+00:00,,905.5067443847656,79.96000099182129
2025-03-01 14:35:00+00:00,,866.0680084228516,80.74750137329102
2025-03-01 14:36:00+00:00,,891.8155517578125,81.70499801635742
2025-03-01 14:37:00+00:00,,858.5404510498047,81.76250076293945
2025-03-01 14:38:00+00:00,,943.7796783447266,82.38750076293945
2025-03-01 14:39:00+00:00,,853.9646453857422,82.7450008392334
2025-03-01 14:40:00+00:00,,846.5104064941406,83.5575008392334
2025-03-01 14:41:00+00:00,,950.9906768798828,84.20249938964844
2025-03-01 14:42:00+00:00,,630.4623613357544,84.13500022888184
2025-03-01 14:43:00+00:00,,-3.9384695291519165,85.83250045776367
2025-03-01 14:44:00+00:00,,-4.0285258293151855,85.57750129699707
2025-03-01 14:45:00+00:00,,-4.041942596435547,83.54749870300293
2025-03-01 14:46:00+00:00,,-4.02357542514801,80.93000030517578
2025-03-01 14:47:00+00:00,,-4.05384361743927,78.69000053405762
2025-03-01 14:48:00+00:00,,-4.024995684623718,76.21999931335449
2025-03-01 14:49:00+00:00,,-4.0414650440216064,74.12249946594238
2025-03-01 14:50:00+00:00,,-3.9911158680915833,71.67749977111816
2025-03-01 14:51:00+00:00,,36.905338525772095,69.21999931335449
2025-03-01 14:52:00+00:00,,601.6086578369141,67.33999824523926
2025-03-01 14:53:00+00:00,,665.6179351806641,66.76250076293945
2025-03-01 14:54:00+00:00,,712.5544738769531,68.93249893188477
2025-03-01 14:55:00+00:00,,725.9214324951172,70.7125015258789
2025-03-01 14:56:00+00:00,,737.3537139892578,71.73250007629395
2025-03-01 14:57:00+00:00,,720.5335998535156,72.07999992370605
2025-03-01 14:58:00+00:00,,750.7989196777344,72.4900016784668
2025-03-01 14:59:00+00:00,,682.7136535644531,73.3499984741211
2025-03-01 15:00:00+00:00,,639.6023101806641,73.26999855041504
2025-03-01 15:01:00+00:00,,683.8173675537109,73.70250129699707
2025-03-01 15:02:00+00:00,,698.7586059570312,73.5049991607666
2025-03-01 15:03:00+00:00,,701.5263671875,74.67500114440918
2025-03-01 15:04:00+00:00,,701.2426452636719,74.50749969482422
2025-03-01 15:05:00+00:00,,752.9088897705078,74.82499885559082
2025-03-01 15:06:00+00:00,,662.7051849365234,75.67499923706055
2025-03-01 15:07:00+00:00,,759.9544219970703,75.49250030517578
2025-03-01 15:08:00+00:00,,699.6083068847656,75.38500213623047
2025-03-01 15:09:00+00:00,,744.6951751708984,76.35250091552734
2025-03-01 15:10:00+00:00,,750.3554229736328,74.85000228881836
2025-03-01 15:11:00+00:00,,716.6976776123047,76.61249923706055
2025-03-01 15:12:00+00:00,,732.0135803222656,76.40250205993652
2025-03-01 15:13:00+00:00,,680.1165161132812,76.97249984741211
2025-03-01 15:14:00+00:00,,730.8097991943359,77.47000122070312
2025-03-01 15:15:00+00:00,,719.0634460449219,76.27000045776367
2025-03-01 15:16:00+00:00,,710.5901794433594,77.65999984741211
2025-03-01 15:17:00+00:00,,682.8183746337891,77.59749984741211
2025-03-01 15:18:00+00:00,,717.0172119140625,78.77499771118164
2025-03-01 15:19:00+00:00,,668.2269287109375,77.99249839782715
2025-03-01 15:20:00+00:00,,680.6510772705078,79.24250030517578
2025-03-01 15:21:00+00:00,,728.5906372070312,78.34749984741211
2025-03-01 15:22:00+00:00,,694.7573547363281,79.71999931335449
2025-03-01 15:23:00+00:00,,655.7767333984375,79.20999908447266
2025-03-01 15:24:00+00:00,,679.0945053100586,79.25250053405762
2025-03-01 15:25:00+00:00,,732.2996215820312,79.91750144958496
2025-03-01 15:26:00+00:00,,607.328971862793,80.44250106811523
2025-03-01 15:27:00+00:00,,747.6070709228516,80.01250076293945
2025-03-01 15:28:00+00:00,,699.3723754882812,80.87000274658203
2025-03-01 15:29:00+00:00,,683.1823425292969,80.87249946594238
2025-03-01 15:30:00+00:00,,701.3670196533203,81.10500144958496
2025-03-01 15:31:00+00:00,,808.2253112792969,81.49249839782715
2025-03-01 15:32:00+00:00,,683.6918182373047,81.5250015258789
2025-03-01 15:33:00+00:00,,718.4615020751953,82.05749893188477
2025-03-01 15:34:00+00:00,,735.1943664550781,82.35750007629395
2025-03-01 15:35:00+00:00,,726.4015045166016,82.31499862670898
2025-03-01 15:36:00+00:00,,684.8975830078125,82.88500022888184
2025-03-01 15:37:00+00:00,,787.1636199951172,82.8650016784668
2025-03-01 15:38:00+00:00,,748.1836547851562,83.22249984741211
2025-03-01 15:39:00+00:00,,701.0160369873047,83.35999870300293
2025-03-01 15:40:00+00:00,,728.0279541015625,83.38500022888184
2025-03-01 15:41:00+00:00,,691.6168212890625,83.95250129699707
2025-03-01 15:42:00+00:00,,206.87942790985107,84.4625015258789
2025-03-01 15:43:00+00:00,,-3.976383924484253,84.28000068664551
2025-03-01 15:44:00+00:00,,-3.9944251775741577,82.3174991607666
2025-03-01 15:45:00+00:00,,-3.967559278011322,79.72249984741211
2025-03-01 15:46:00+00:00,,-3.9768781661987305,77.69000244140625
2025-03-01 15:47:00+00:00,,-3.9585976004600525,75.95250129699707
2025-03-01 15:48:00+00:00,,-3.9473100304603577,74.39750099182129
2025-03-01 15:49:00+00:00,,-3.9881914854049683,72.4124984741211
2025-03-01 15:50:00+00:00,,-3.950997769832611,70.54499816894531
2025-03-01 15:51:00+00:00,,282.4226217865944,68.39249992370605
2025-03-01 15:52:00+00:00,,672.8436431884766,66.39999961853027
2025-03-01 15:53:00+00:00,,685.839469909668,66.03999900817871
2025-03-01 15:54:00+00:00,,660.5523071289062,68.13750076293945
2025-03-01 15:55:00+00:00,,731.565673828125,68.98500061035156
2025-03-01 15:56:00+00:00,,734.1901702880859,69.68749809265137
2025-03-01 15:57:00+00:00,,724.0324554443359,72.53750038146973
2025-03-01 15:58:00+00:00,,657.7962646484375,74.73750114440918
2025-03-01 15:59:00+00:00,,687.5828247070312,74.89249992370605
2025-03-01 16:00:00+00:00,,737.1124877929688,75.50249862670898
2025-03-01 16:01:00+00:00,,740.4075012207031,75.90250015258789
2025-03-01 16:02:00+00:00,,696.5988464355469,77.03250122070312
2025-03-01 16:03:00+00:00,,717.9216766357422,77.57749938964844
2025-03-01 16:04:00+00:00,,630.6081695556641,77.33500099182129
2025-03-01 16:05:00+00:00,,734.8677673339844,77.33500099182129
2025-03-01 16:06:00+00:00,,746.4686431884766,77.76749801635742
2025-03-01 16:07:00+00:00,,665.7289199829102,78.45750045776367
2025-03-01 16:08:00+00:00,,805.4049987792969,79.02999877929688
2025-03-01 16:09:00+00:00,,665.3979949951172,78.68249893188477
2025-03-01 16:10:00+00:00,,710.6327972412109,79.27999877929688
2025-03-01 16:11:00+00:00,,666.0050201416016,79.04249954223633
2025-03-01 16:12:00+00:00,,765.1012420654297,79.01750183105469
2025-03-01 16:13:00+00:00,,685.5657806396484,79.42749977111816
2025-03-01 16:14:00+00:00,,750.5352172851562,79.40250015258789
2025-03-01 16:15:00+00:00,,752.1271362304688,79.14749908447266
2025-03-01 16:16:00+00:00,,750.9349060058594,79.11499977111816
2025-03-01 16:17:00+00:00,,728.2619018554688,79.4749984741211
2025-03-01 16:18:00+00:00,,678.1112365722656,79.18499946594238
2025-03-01 16:19:00+00:00,,641.4476089477539,79.44499778747559
2025-03-01 16:20:00+00:00,,718.6998596191406,78.07250022888184
2025-03-01 16:21:00+00:00,,749.0498657226562,78.86250114440918
2025-03-01 16:22:00+00:00,,730.2525329589844,79.07750129699707
2025-03-01 16:23:00+00:00,,775.815185546875,78.46500205993652
2025-03-01 16:24:00+00:00,,745.2730407714844,79.70000076293945
2025-03-01 16:25:00+00:00,,688.8868103027344,79.17000007629395
2025-03-01 16:26:00+00:00,,665.4291229248047,78.67749977111816
2025-03-01 16:27:00+00:00,,712.0557403564453,79.35750007629395
2025-03-01 16:28:00+00:00,,726.2337799072266,78.26000022888184
2025-03-01 16:29:00+00:00,,513.7134227752686,78.45499992370605
2025-03-01 16:30:00+00:00,,-3.712643027305603,77.24499893188477
2025-03-01 16:31:00+00:00,,-3.9451605081558228,76.85500144958496
2025-03-01 16:32:00+00:00,,-3.928014814853668,74.58250045776367
2025-03-01 16:33:00+00:00,,-3.9280065298080444,73.34249877929688
2025-03-01 16:34:00+00:00,,-3.913108229637146,70.75749969482422
2025-03-01 16:35:00+00:00,,-3.93131023645401,68.26250076293945
2025-03-01 16:36:00+00:00,,-3.9109336137771606,65.47749900817871
2025-03-01 16:37:00+00:00,,-3.9236502647399902,61.86250019073486
2025-03-01 16:38:00+00:00,,-3.9109273552894592,58.3125
2025-03-01 16:39:00+00:00,,-3.8901551961898804,56.50500011444092
2025-03-01 16:40:00+00:00,,-3.881515383720398,60.56500053405762
2025-03-01 16:41:00+00:00,,-3.925041079521179,61.864999771118164
2025-03-01 16:42:00+00:00,,-3.9300602674484253,58.234999656677246
2025-03-01 16:43:00+00:00,,-3.890553593635559,48.992499351501465
2025-03-01 16:44:00+00:00,,-3.9088013768196106,48.28250026702881
2025-03-01 16:45:00+00:00,,-3.8489105105400085,55.21250057220459
2025-03-01 16:46:00+00:00,,-3.8685765266418457,48.239999771118164
2025-03-01 16:47:00+00:00,,-3.8750664591789246,44.92499923706055
2025-03-01 16:48:00+00:00,,-3.8985785245895386,44.035000801086426
2025-03-01 16:49:00+00:00,,481.04063415527344,43.260000228881836
2025-03-01 16:50:00+00:00,,647.0901336669922,38.28999996185303
2025-03-01 16:51:00+00:00,,767.4906921386719,38.312500953674316
2025-03-01 16:52:00+00:00,,726.6047515869141,40.71749973297119
2025-03-01 16:53:00+00:00,,767.6624755859375,42.39250087738037
2025-03-01 16:54:00+00:00,,739.0460357666016,42.99000072479248
2025-03-01 16:55:00+00:00,,770.395751953125,43.44250011444092
2025-03-01 16:56:00+00:00,,769.7760772705078,45.3125
2025-03-01 16:57:00+00:00,,763.6447448730469,44.75999927520752
2025-03-01 16:58:00+00:00,,751.0268096923828,45.53749942779541
2025-03-01 16:59:00+00:00,,935.6974487304688,46.102500915527344
2025-03-01 17:00:00+00:00,,843.9088745117188,47.14750003814697
2025-03-01 17:01:00+00:00,,851.8448486328125,47.21000003814697
2025-03-01 17:02:00+00:00,,829.2785949707031,48.017499923706055
2025-03-01 17:03:00+00:00,,877.3342590332031,48.27500057220459
2025-03-01 17:04:00+00:00,,842.4168853759766,49.117499351501465
2025-03-01 17:05:00+00:00,,817.610107421875,49.750000953674316
2025-03-01 17:06:00+00:00,,814.1721343994141,49.97249984741211
2025-03-01 17:07:00+00:00,,800.6136169433594,50.57749938964844
2025-03-01 17:08:00+00:00,,795.5006713867188,50.7524995803833
2025-03-01 17:09:00+00:00,,897.9786071777344,50.92750072479248
2025-03-01 17:10:00+00:00,,846.0299072265625,51.15000057220459
2025-03-01 17:11:00+00:00,,911.3158111572266,51.3125
2025-03-01 17:12:00+00:00,,906.2846221923828,52.33500099182129
2025-03-01 17:13:00+00:00,,812.5330352783203,51.89249897003174
2025-03-01 17:14:00+00:00,,936.4994049072266,52.385000228881836
2025-03-01 17:15:00+00:00,,894.0581817626953,53.2524995803833
2025-03-01 17:16:00+00:00,,868.1561279296875,53.0625
2025-03-01 17:17:00+00:00,,815.0158538818359,53.86750030517578
2025-03-01 17:18:00+00:00,,837.3548736572266,54.285000801086426
2025-03-01 17:19:00+00:00,,890.8185272216797,54.71749973297119
2025-03-01 17:20:00+00:00,,848.1813507080078,54.65499973297119
2025-03-01 17:21:00+00:00,,874.8089447021484,54.9975004196167
2025-03-01 17:22:00+00:00,,914.6600189208984,55.60000038146973
2025-03-01 17:23:00+00:00,,902.5732269287109,55.38249969482422
2025-03-01 17:24:00+00:00,,819.1724853515625,56.19499969482422
2025-03-01 17:25:00+00:00,,852.4868621826172,56.582499504089355
2025-03-01 17:26:00+00:00,,900.3785247802734,56.894999504089355
2025-03-01 17:27:00+00:00,,827.3306274414062,57.827500343322754
2025-03-01 17:28:00+00:00,,857.1337890625,57.992499351501465
2025-03-01 17:29:00+00:00,,779.1497192382812,57.63000011444092
2025-03-01 17:30:00+00:00,,951.1211700439453,58.31750011444092
2025-03-01 17:31:00+00:00,,783.3830261230469,58.6875
2025-03-01 17:32:00+00:00,,914.7330932617188,59.11499881744385
2025-03-01 17:33:00+00:00,,863.1847229003906,59.34250068664551
2025-03-01 17:34:00+00:00,,878.4812622070312,60.35000038146973
2025-03-01 17:35:00+00:00,,891.6383972167969,59.65250015258789
2025-03-01 17:36:00+00:00,,780.8986968994141,59.8149995803833
2025-03-01 17:37:00+00:00,,813.7991790771484,60.765000343322754
2025-03-01 17:38:00+00:00,,957.2702331542969,60.385000228881836
2025-03-01 17:39:00+00:00,,821.7474975585938,60.187500953674316
2025-03-01 17:40:00+00:00,,803.4275054931641,61.5674991607666
2025-03-01 17:41:00+00:00,,863.7360229492188,61.297499656677246
2025-03-01 17:42:00+00:00,,870.6867980957031,62.08250045776367
2025-03-01 17:43:00+00:00,,811.6141052246094,62.13749980926514
2025-03-01 17:44:00+00:00,,1024.1872253417969,62.505001068115234
2025-03-01 17:45:00+00:00,,820.9541473388672,61.452500343322754
2025-03-01 17:46:00+00:00,,958.94921875,63.257500648498535
2025-03-01 17:47:00+00:00,,826.3336486816406,63.22249984741211
2025-03-01 17:48:00+00:00,,873.8328247070312,63.41250038146973
2025-03-01 17:49:00+00:00,,868.1685180664062,63.807498931884766
2025-03-01 17:50:00+00:00,,824.4636688232422,64.10249900817871
2025-03-01 17:51:00+00:00,,869.9532928466797,63.882500648498535
2025-03-01 17:52:00+00:00,,921.9974517822266,64.07749938964844
2025-03-01 17:53:00+00:00,,870.1047515869141,64.55999946594238
2025-03-01 17:54:00+00:00,,895.4215393066406,64.68750190734863
2025-03-01 17:55:00+00:00,,862.2039489746094,64.00500011444092
2025-03-01 17:56:00+00:00,,844.2619323730469,64.97250080108643
2025-03-01 17:57:00+00:00,,833.0545043945312,63.57000160217285
2025-03-01 17:58:00+00:00,,854.0467834472656,65.42250156402588
2025-03-01 17:59:00+00:00,,854.7035827636719,66.02249908447266
2025-03-01 18:00:00+00:00,,894.1710052490234,65.40750122070312
2025-03-01 18:01:00+00:00,,867.6980590820312,65.86499977111816
2025-03-01 18:02:00+00:00,,906.2894744873047,65.29500007629395
2025-03-01 18:03:00+00:00,,902.2308197021484,67.12250137329102
2025-03-01 18:04:00+00:00,,863.0031433105469,66.83749961853027
2025-03-01 18:05:00+00:00,,843.5331420898438,67.57749938964844
2025-03-01 18:06:00+00:00,,872.1600036621094,67.3499984741211
2025-03-01 18:07:00+00:00,,884.911865234375,67.9375
2025-03-01 18:08:00+00:00,,814.5093383789062,67.71500015258789
2025-03-01 18:09:00+00:00,,811.0008544921875,68.55499839782715
2025-03-01 18:10:00+00:00,,955.8974609375,68.2549991607666
2025-03-01 18:11:00+00:00,,862.626708984375,68.80249977111816
2025-03-01 18:12:00+00:00,,873.7823181152344,69.1875
2025-03-01 18:13:00+00:00,,871.8991546630859,68.9424991607666
2025-03-01 18:14:00+00:00,,933.7523651123047,69.69499778747559
2025-03-01 18:15:00+00:00,,855.3569793701172,69.85250091552734
2025-03-01 18:16:00+00:00,,852.1814727783203,70.25500106811523
2025-03-01 18:17:00+00:00,,832.7535552978516,70.22249984741211
2025-03-01 18:18:00+00:00,,949.1424713134766,70.20999908447266
2025-03-01 18:19:00+00:00,,869.6925201416016,71.21750068664551
2025-03-01 18:20:00+00:00,,840.7823333740234,70.64999771118164
2025-03-01 18:21:00+00:00,,816.1204071044922,71.05500221252441
2025-03-01 18:22:00+00:00,,899.3857727050781,70.5575008392334
2025-03-01 18:23:00+00:00,,924.9738922119141,71.65250015258789
2025-03-01 18:24:00+00:00,,901.9432983398438,71.56499862670898
2025-03-01 18:25:00+00:00,,872.4376525878906,71.17749786376953
2025-03-01 18:26:00+00:00,,873.2810668945312,72.22750091552734
2025-03-01 18:27:00+00:00,,778.9604644775391,73.46749877929688
2025-03-01 18:28:00+00:00,,863.4658203125,73.2874984741211
2025-03-01 18:29:00+00:00,,1023.8144836425781,73.2549991607666
2025-03-01 18:30:00+00:00,,859.5204925537109,73.85499954223633
2025-03-01 18:31:00+00:00,,841.8023986816406,74.13000106811523
2025-03-01 18:32:00+00:00,,839.5799255371094,74.20250129699707
2025-03-01 18:33:00+00:00,,922.2337188720703,74.65999984741211
